city,state_id,state_name,county_name,lat,lng,timezone
Newton,NC,North Carolina,Catawba,35.6630,-81.2335,America/New_York
Harrison,AR,Arkansas,Boone,36.2438,-93.1198,America/Chicago
El Sobrante,CA,California,Riverside,33.8724,-117.4624,America/Los_Angeles
Orangeburg,SC,South Carolina,Orangeburg,33.4928,-80.8671,America/New_York
Green Valley,MD,Maryland,Frederick,39.3414,-77.2400,America/New_York
Olympia Heights,FL,Florida,Miami-Dade,25.7240,-80.3388,America/New_York
Lincolnwood,IL,Illinois,Cook,42.0054,-87.7330,America/Chicago
River Ridge,LA,Louisiana,Jefferson,29.9593,-90.2202,America/Chicago
Ridgefield Park,NJ,New Jersey,Bergen,40.8543,-74.0201,America/New_York
Dorado,PR,Puerto Rico,Dorado,18.4657,-66.2726,America/Puerto_Rico
Celebration,FL,Florida,Osceola,28.3102,-81.5510,America/New_York
Cypress Lake,FL,Florida,Lee,26.5392,-81.8999,America/New_York
Webb City,MO,Missouri,Jasper,37.1412,-94.4676,America/Chicago
Dardenne Prairie,MO,Missouri,St. Charles,38.7565,-90.7319,America/Chicago
Superior,CO,Colorado,Boulder,39.9340,-105.1588,America/Denver
Florham Park,NJ,New Jersey,Morris,40.7773,-74.3953,America/New_York
Glendale,WI,Wisconsin,Milwaukee,43.1287,-87.9277,America/Chicago
Mount Vernon,VA,Virginia,Fairfax,38.7140,-77.1043,America/New_York
Las Vegas,NM,New Mexico,San Miguel,35.6011,-105.2206,America/Denver
Soddy-Daisy,TN,Tennessee,Hamilton,35.2571,-85.1739,America/New_York
Lake Station,IN,Indiana,Lake,41.5729,-87.2599,America/Chicago
Mountain Park,GA,Georgia,Gwinnett,33.8458,-84.1314,America/New_York
Carpinteria,CA,California,Santa Barbara,34.3962,-119.5118,America/Los_Angeles
Dover,OH,Ohio,Tuscarawas,40.5304,-81.4806,America/New_York
Cambridge,MD,Maryland,Dorchester,38.5515,-76.0787,America/New_York
North Palm Beach,FL,Florida,Palm Beach,26.8217,-80.0576,America/New_York
Viera East,FL,Florida,Brevard,28.2613,-80.7149,America/New_York
Grand Terrace,CA,California,San Bernardino,34.0312,-117.3132,America/Los_Angeles
Stoughton,WI,Wisconsin,Dane,42.9237,-89.2225,America/Chicago
La Grande,OR,Oregon,Union,45.3242,-118.0865,America/Los_Angeles
Claremont,NH,New Hampshire,Sullivan,43.3790,-72.3368,America/New_York
Fords,NJ,New Jersey,Middlesex,40.5359,-74.3126,America/New_York
Palos Verdes Estates,CA,California,Los Angeles,33.7872,-118.3973,America/Los_Angeles
Linganore,MD,Maryland,Frederick,39.4127,-77.3014,America/New_York
Mango,FL,Florida,Hillsborough,27.9914,-82.3070,America/New_York
D'Iberville,MS,Mississippi,Harrison,30.4709,-88.9011,America/Chicago
Tomball,TX,Texas,Harris,30.0951,-95.6194,America/Chicago
Smyrna,DE,Delaware,Kent,39.2935,-75.6083,America/New_York
Blytheville,AR,Arkansas,Mississippi,35.9321,-89.9051,America/Chicago
Mountain Home,AR,Arkansas,Baxter,36.3351,-92.3840,America/Chicago
Sharon,PA,Pennsylvania,Mercer,41.2340,-80.4998,America/New_York
Athens,TX,Texas,Henderson,32.2041,-95.8321,America/Chicago
West Carrollton,OH,Ohio,Montgomery,39.6701,-84.2542,America/New_York
Suamico,WI,Wisconsin,Brown,44.6354,-88.0683,America/Chicago
Wimauma,FL,Florida,Hillsborough,27.6964,-82.3034,America/New_York
Holly Hill,FL,Florida,Volusia,29.2442,-81.0465,America/New_York
Mounds View,MN,Minnesota,Ramsey,45.1071,-93.2076,America/Chicago
Festus,MO,Missouri,Jefferson,38.2194,-90.4097,America/Chicago
Miami,OK,Oklahoma,Ottawa,36.8878,-94.8711,America/Chicago
Bedford,OH,Ohio,Cuyahoga,41.3919,-81.5360,America/New_York
Somerville,NJ,New Jersey,Somerset,40.5696,-74.6092,America/New_York
Ionia,MI,Michigan,Ionia,42.9773,-85.0727,America/Detroit
Newcastle,WA,Washington,King,47.5304,-122.1633,America/Los_Angeles
Rochester,MI,Michigan,Oakland,42.6866,-83.1198,America/Detroit
Avocado Heights,CA,California,Los Angeles,34.0391,-117.9970,America/Los_Angeles
Sugarland Run,VA,Virginia,Loudoun,39.0309,-77.3762,America/New_York
Greenville,WI,Wisconsin,Outagamie,44.3003,-88.5365,America/Chicago
Waianae,HI,Hawaii,Honolulu,21.4568,-158.1758,Pacific/Honolulu
Bloomsburg,PA,Pennsylvania,Columbia,41.0027,-76.4561,America/New_York
Jennings,MO,Missouri,St. Louis,38.7231,-90.2644,America/Chicago
Holiday City-Berkeley,NJ,New Jersey,Ocean,39.9639,-74.2787,America/New_York
El Dorado,KS,Kansas,Butler,37.8210,-96.8613,America/Chicago
Manvel,TX,Texas,Brazoria,29.4798,-95.3635,America/Chicago
Lakeland South,WA,Washington,King,47.2786,-122.2826,America/Los_Angeles
St. Ann,MO,Missouri,St. Louis,38.7266,-90.3872,America/Chicago
Red Bank,NJ,New Jersey,Monmouth,40.3480,-74.0672,America/New_York
Neosho,MO,Missouri,Newton,36.8437,-94.3758,America/Chicago
Larkspur,CA,California,Marin,37.9393,-122.5312,America/Los_Angeles
Pasadena Hills,FL,Florida,Pasco,28.2881,-82.2380,America/New_York
Byram,MS,Mississippi,Hinds,32.1890,-90.2861,America/Chicago
Lakeside,VA,Virginia,Henrico,37.6132,-77.4768,America/New_York
Solana Beach,CA,California,San Diego,32.9943,-117.2574,America/Los_Angeles
West Monroe,LA,Louisiana,Ouachita,32.5120,-92.1513,America/Chicago
Timberlake,VA,Virginia,Campbell,37.3167,-79.2481,America/New_York
Cheney,WA,Washington,Spokane,47.4901,-117.5790,America/Los_Angeles
Santa Fe,TX,Texas,Galveston,29.3889,-95.1003,America/Chicago
Stony Brook,NY,New York,Suffolk,40.9061,-73.1278,America/New_York
Forrest City,AR,Arkansas,St. Francis,35.0135,-90.7931,America/Chicago
Amherst,OH,Ohio,Lorain,41.4022,-82.2303,America/New_York
Florida City,FL,Florida,Miami-Dade,25.4418,-80.4685,America/New_York
Vadnais Heights,MN,Minnesota,Ramsey,45.0570,-93.0748,America/Chicago
Woodhaven,MI,Michigan,Wayne,42.1320,-83.2374,America/Detroit
Branson,MO,Missouri,Taney,36.6509,-93.2636,America/Chicago
Emeryville,CA,California,Alameda,37.8382,-122.2932,America/Los_Angeles
Greenville,OH,Ohio,Darke,40.1043,-84.6209,America/New_York
Gonzales,LA,Louisiana,Ascension,30.2132,-90.9234,America/Chicago
Sandy,OR,Oregon,Clackamas,45.3988,-122.2697,America/Los_Angeles
Manorville,NY,New York,Suffolk,40.8574,-72.7915,America/New_York
Highland City,FL,Florida,Polk,27.9633,-81.8781,America/New_York
Meadville,PA,Pennsylvania,Crawford,41.6476,-80.1468,America/New_York
San Anselmo,CA,California,Marin,37.9821,-122.5699,America/Los_Angeles
Oatfield,OR,Oregon,Clackamas,45.4125,-122.5940,America/Los_Angeles
Marysville,CA,California,Yuba,39.1518,-121.5835,America/Los_Angeles
Oakland,NJ,New Jersey,Bergen,41.0313,-74.2408,America/New_York
Kelso,WA,Washington,Cowlitz,46.1236,-122.8909,America/Los_Angeles
Jerome,ID,Idaho,Jerome,42.7179,-114.5159,America/Boise
Grover Beach,CA,California,San Luis Obispo,35.1204,-120.6197,America/Los_Angeles
Tucson Estates,AZ,Arizona,Pima,32.1792,-111.1266,America/Phoenix
Edgewood,WA,Washington,Pierce,47.2309,-122.2832,America/Los_Angeles
Fostoria,OH,Ohio,Seneca,41.1600,-83.4121,America/New_York
Sarasota Springs,FL,Florida,Sarasota,27.3087,-82.4746,America/New_York
Robinson,TX,Texas,McLennan,31.4501,-97.1201,America/Chicago
Eufaula,AL,Alabama,Barbour,31.9102,-85.1505,America/Chicago
Enumclaw,WA,Washington,King,47.2018,-121.9897,America/Los_Angeles
Verde Village,AZ,Arizona,Yavapai,34.7119,-111.9941,America/Phoenix
Canóvanas,PR,Puerto Rico,Canóvanas,18.3693,-65.9009,America/Puerto_Rico
North Adams,MA,Massachusetts,Berkshire,42.6844,-73.1166,America/New_York
Manchester,TN,Tennessee,Coffee,35.4630,-86.0774,America/Chicago
Claiborne,LA,Louisiana,Ouachita,32.5379,-92.1981,America/Chicago
Diamond Springs,CA,California,El Dorado,38.6920,-120.8391,America/Los_Angeles
Wickliffe,OH,Ohio,Lake,41.6072,-81.4690,America/New_York
Wilmington,OH,Ohio,Clinton,39.4362,-83.8141,America/New_York
Sedro-Woolley,WA,Washington,Skagit,48.5112,-122.2321,America/Los_Angeles
Ottawa,KS,Kansas,Franklin,38.5996,-95.2636,America/Chicago
Minooka,IL,Illinois,Grundy,41.4507,-88.2791,America/Chicago
Blackfoot,ID,Idaho,Bingham,43.1940,-112.3454,America/Boise
Paradise Valley,AZ,Arizona,Maricopa,33.5434,-111.9595,America/Phoenix
Saddlebrooke,AZ,Arizona,Pinal,32.5576,-110.8740,America/Phoenix
Brown Deer,WI,Wisconsin,Milwaukee,43.1743,-87.9750,America/Chicago
St. Marys,PA,Pennsylvania,Elk,41.4574,-78.5342,America/New_York
Gaffney,SC,South Carolina,Cherokee,35.0743,-81.6552,America/New_York
Fulton,MO,Missouri,Callaway,38.8551,-91.9510,America/Chicago
Boiling Springs,SC,South Carolina,Spartanburg,35.0450,-81.9779,America/New_York
Riviera Beach,MD,Maryland,Anne Arundel,39.1623,-76.5257,America/New_York
Lewisburg,TN,Tennessee,Marshall,35.4510,-86.7901,America/Chicago
Melvindale,MI,Michigan,Wayne,42.2802,-83.1782,America/Detroit
Goldenrod,FL,Florida,Seminole,28.6114,-81.2916,America/New_York
Lansdowne,VA,Virginia,Loudoun,39.0844,-77.4839,America/New_York
Dunkirk,NY,New York,Chautauqua,42.4801,-79.3324,America/New_York
Guymon,OK,Oklahoma,Texas,36.6903,-101.4774,America/Chicago
Kingsburg,CA,California,Fresno,36.5244,-119.5602,America/Los_Angeles
Lantana,TX,Texas,Denton,33.0926,-97.1214,America/Chicago
Cloquet,MN,Minnesota,Carlton,46.7221,-92.4923,America/Chicago
Richton Park,IL,Illinois,Cook,41.4816,-87.7387,America/Chicago
Ridgefield,WA,Washington,Clark,45.8114,-122.7051,America/Los_Angeles
Geneva,NY,New York,Ontario,42.8645,-76.9826,America/New_York
Castle Pines,CO,Colorado,Douglas,39.4625,-104.8706,America/Denver
Lindsay,CA,California,Tulare,36.2082,-119.0897,America/Los_Angeles
Port Washington,WI,Wisconsin,Ozaukee,43.3846,-87.8855,America/Chicago
Levelland,TX,Texas,Hockley,33.5806,-102.3635,America/Chicago
Parker,SC,South Carolina,Greenville,34.8513,-82.4512,America/New_York
Union,MO,Missouri,Franklin,38.4399,-90.9927,America/Chicago
Poquoson,VA,Virginia,Poquoson,37.1318,-76.3568,America/New_York
Artesia,NM,New Mexico,Eddy,32.8497,-104.4268,America/Denver
Mendota,CA,California,Fresno,36.7555,-120.3776,America/Los_Angeles
Spearfish,SD,South Dakota,Lawrence,44.4909,-103.8155,America/Denver
Cottonwood,AZ,Arizona,Yavapai,34.7195,-112.0016,America/Phoenix
Northlake,IL,Illinois,Cook,41.9142,-87.9054,America/Chicago
North Merrick,NY,New York,Nassau,40.6871,-73.5615,America/New_York
Rantoul,IL,Illinois,Champaign,40.3031,-88.1549,America/Chicago
North St. Paul,MN,Minnesota,Ramsey,45.0137,-92.9995,America/Chicago
Winnetka,IL,Illinois,Cook,42.1064,-87.7421,America/Chicago
Ridge,NY,New York,Suffolk,40.9068,-72.8816,America/New_York
Baraboo,WI,Wisconsin,Sauk,43.4695,-89.7376,America/Chicago
Lake Elmo,MN,Minnesota,Washington,44.9944,-92.9031,America/Chicago
Lake Norman of Catawba,NC,North Carolina,Iredell,35.5995,-80.9840,America/New_York
Big Bear City,CA,California,San Bernardino,34.2536,-116.7903,America/Los_Angeles
Fort Atkinson,WI,Wisconsin,Jefferson,42.9253,-88.8442,America/Chicago
Cascades,VA,Virginia,Loudoun,39.0464,-77.3874,America/New_York
Gold Canyon,AZ,Arizona,Pinal,33.3639,-111.4230,America/Phoenix
Grenada,MS,Mississippi,Grenada,33.7816,-89.8130,America/Chicago
Annapolis Neck,MD,Maryland,Anne Arundel,38.9409,-76.4997,America/New_York
Garden City,ID,Idaho,Ada,43.6526,-116.2743,America/Boise
Amelia,OH,Ohio,Clermont,39.0269,-84.2218,America/New_York
Forest,VA,Virginia,Bedford,37.3728,-79.2831,America/New_York
Doctor Phillips,FL,Florida,Orange,28.4474,-81.4914,America/New_York
Box Elder,SD,South Dakota,Pennington,44.1120,-103.0818,America/Denver
Jensen Beach,FL,Florida,Martin,27.2437,-80.2423,America/New_York
Boone,IA,Iowa,Boone,42.0531,-93.8770,America/Chicago
Liberty Lake,WA,Washington,Spokane,47.6686,-117.1036,America/Los_Angeles
Newington Forest,VA,Virginia,Fairfax,38.7370,-77.2339,America/New_York
Overlea,MD,Maryland,Baltimore,39.3642,-76.5175,America/New_York
Fortuna,CA,California,Humboldt,40.5862,-124.1419,America/Los_Angeles
Lake City,FL,Florida,Columbia,30.1901,-82.6471,America/New_York
Myrtle Grove,NC,North Carolina,New Hanover,34.1230,-77.8834,America/New_York
Borger,TX,Texas,Hutchinson,35.6598,-101.4012,America/Chicago
Sylacauga,AL,Alabama,Talladega,33.1780,-86.2605,America/Chicago
Conneaut,OH,Ohio,Ashtabula,41.9275,-80.5685,America/New_York
Escanaba,MI,Michigan,Delta,45.7477,-87.0900,America/Detroit
Justice,IL,Illinois,Cook,41.7495,-87.8345,America/Chicago
Eureka,MO,Missouri,St. Louis,38.5004,-90.6491,America/Chicago
Valley Falls,RI,Rhode Island,Providence,41.9233,-71.3924,America/New_York
Patchogue,NY,New York,Suffolk,40.7621,-73.0185,America/New_York
Tehachapi,CA,California,Kern,35.1276,-118.4744,America/Los_Angeles
Lake Tapps,WA,Washington,Pierce,47.2307,-122.1695,America/Los_Angeles
Derby,CT,Connecticut,Naugatuck Valley,41.3265,-73.0833,America/New_York
Manchester,VA,Virginia,Chesterfield,37.4902,-77.5396,America/New_York
West Plains,MO,Missouri,Howell,36.7377,-91.8680,America/Chicago
Mapleton,UT,Utah,Utah,40.1188,-111.5742,America/Denver
Río Grande,PR,Puerto Rico,Río Grande,18.3789,-65.8388,America/Puerto_Rico
Baker,LA,Louisiana,East Baton Rouge,30.5832,-91.1582,America/Chicago
Cedarburg,WI,Wisconsin,Ozaukee,43.2990,-87.9887,America/Chicago
Jefferson Hills,PA,Pennsylvania,Allegheny,40.2926,-79.9329,America/New_York
Newman,CA,California,Stanislaus,37.3156,-121.0212,America/Los_Angeles
Crestwood,MO,Missouri,St. Louis,38.5569,-90.3783,America/Chicago
Fairfax Station,VA,Virginia,Fairfax,38.7942,-77.3358,America/New_York
Webster,TX,Texas,Harris,29.5317,-95.1188,America/Chicago
